,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_hidden_layer_sizes,param_max_iter,param_random_state,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,mean_train_score,std_train_score
385,0.3390839099884033,0.0,0.0042040348052978516,0.0,1.0,"(8,)",10,1,"{'alpha': 1.0, 'hidden_layer_sizes': (8,), 'max_iter': 10, 'random_state': 1}",0.24166666666666667,0.24166666666666667,0.0,812,0.23645833333333333,0.23645833333333333,0.0
1,0.28794384002685547,0.0,0.0033299922943115234,0.0,0.0001,"(8,)",10,1,"{'alpha': 0.0001, 'hidden_layer_sizes': (8,), 'max_iter': 10, 'random_state': 1}",0.24166666666666667,0.24166666666666667,0.0,812,0.235625,0.235625,0.0
289,0.14127588272094727,0.0,0.003865957260131836,0.0,0.1,"(8,)",10,1,"{'alpha': 0.1, 'hidden_layer_sizes': (8,), 'max_iter': 10, 'random_state': 1}",0.24166666666666667,0.24166666666666667,0.0,812,0.235625,0.235625,0.0
577,0.23786067962646484,0.0,0.005143165588378906,0.0,100.0,"(8,)",10,1,"{'alpha': 100.0, 'hidden_layer_sizes': (8,), 'max_iter': 10, 'random_state': 1}",0.2383333333333333,0.2383333333333333,0.0,817,0.24145833333333333,0.24145833333333333,0.0
594,0.28462982177734375,0.0,0.003626108169555664,0.0,100.0,"(16,)",10,2,"{'alpha': 100.0, 'hidden_layer_sizes': (16,), 'max_iter': 10, 'random_state': 2}",0.225,0.225,0.0,818,0.22520833333333332,0.22520833333333332,0.0
498,0.22918391227722168,0.0,0.00446009635925293,0.0,10.0,"(16,)",10,2,"{'alpha': 10.0, 'hidden_layer_sizes': (16,), 'max_iter': 10, 'random_state': 2}",0.225,0.225,0.0,818,0.22583333333333333,0.22583333333333333,0.0
18,0.2096099853515625,0.0,0.018787145614624023,0.0,0.0001,"(16,)",10,2,"{'alpha': 0.0001, 'hidden_layer_sizes': (16,), 'max_iter': 10, 'random_state': 2}",0.21666666666666667,0.21666666666666667,0.0,820,0.216875,0.216875,0.0
306,0.1993122100830078,0.0,0.0033588409423828125,0.0,0.1,"(16,)",10,2,"{'alpha': 0.1, 'hidden_layer_sizes': (16,), 'max_iter': 10, 'random_state': 2}",0.21666666666666667,0.21666666666666667,0.0,820,0.216875,0.216875,0.0
210,0.2039480209350586,0.0,0.005000114440917969,0.0,0.01,"(16,)",10,2,"{'alpha': 0.01, 'hidden_layer_sizes': (16,), 'max_iter': 10, 'random_state': 2}",0.21666666666666667,0.21666666666666667,0.0,820,0.216875,0.216875,0.0
402,0.3186068534851074,0.0,0.0053119659423828125,0.0,1.0,"(16,)",10,2,"{'alpha': 1.0, 'hidden_layer_sizes': (16,), 'max_iter': 10, 'random_state': 2}",0.21666666666666667,0.21666666666666667,0.0,820,0.216875,0.216875,0.0
114,0.29584717750549316,0.0,0.003982067108154297,0.0,0.001,"(16,)",10,2,"{'alpha': 0.001, 'hidden_layer_sizes': (16,), 'max_iter': 10, 'random_state': 2}",0.21666666666666667,0.21666666666666667,0.0,820,0.216875,0.216875,0.0
399,2.4538350105285645,0.0,0.007115840911865234,0.0,1.0,"(8,)",10000,3,"{'alpha': 1.0, 'hidden_layer_sizes': (8,), 'max_iter': 10000, 'random_state': 3}",0.215,0.215,0.0,825,0.38125000000000003,0.38125000000000003,0.0
395,2.397282838821411,0.0,0.0028879642486572266,0.0,1.0,"(8,)",1000,3,"{'alpha': 1.0, 'hidden_layer_sizes': (8,), 'max_iter': 1000, 'random_state': 3}",0.215,0.215,0.0,825,0.38125000000000003,0.38125000000000003,0.0
391,2.112414836883545,0.0,0.0038290023803710938,0.0,1.0,"(8,)",100,3,"{'alpha': 1.0, 'hidden_layer_sizes': (8,), 'max_iter': 100, 'random_state': 3}",0.215,0.215,0.0,825,0.38125000000000003,0.38125000000000003,0.0
3,0.2925140857696533,0.0,0.004909992218017578,0.0,0.0001,"(8,)",10,3,"{'alpha': 0.0001, 'hidden_layer_sizes': (8,), 'max_iter': 10, 'random_state': 3}",0.16666666666666666,0.16666666666666666,0.0,828,0.16666666666666666,0.16666666666666666,0.0
2,0.27730679512023926,0.0,0.004908084869384766,0.0,0.0001,"(8,)",10,2,"{'alpha': 0.0001, 'hidden_layer_sizes': (8,), 'max_iter': 10, 'random_state': 2}",0.16666666666666666,0.16666666666666666,0.0,828,0.16749999999999998,0.16749999999999998,0.0
11,0.19956398010253906,0.0,0.0016851425170898438,0.0,0.0001,"(8,)",1000,3,"{'alpha': 0.0001, 'hidden_layer_sizes': (8,), 'max_iter': 1000, 'random_state': 3}",0.16666666666666666,0.16666666666666666,0.0,828,0.16666666666666666,0.16666666666666666,0.0
15,0.17373895645141602,0.0,0.00244903564453125,0.0,0.0001,"(8,)",10000,3,"{'alpha': 0.0001, 'hidden_layer_sizes': (8,), 'max_iter': 10000, 'random_state': 3}",0.16666666666666666,0.16666666666666666,0.0,828,0.16666666666666666,0.16666666666666666,0.0
7,0.29071807861328125,0.0,0.001590728759765625,0.0,0.0001,"(8,)",100,3,"{'alpha': 0.0001, 'hidden_layer_sizes': (8,), 'max_iter': 100, 'random_state': 3}",0.16666666666666666,0.16666666666666666,0.0,828,0.16666666666666666,0.16666666666666666,0.0
203,0.24094367027282715,0.0,0.004716157913208008,0.0,0.01,"(8,)",1000,3,"{'alpha': 0.01, 'hidden_layer_sizes': (8,), 'max_iter': 1000, 'random_state': 3}",0.16666666666666666,0.16666666666666666,0.0,828,0.16666666666666666,0.16666666666666666,0.0
768,0.21576714515686035,0.0,0.003449678421020508,0.0,10000.0,"(8,)",10,0,"{'alpha': 10000.0, 'hidden_layer_sizes': (8,), 'max_iter': 10, 'random_state': 0}",0.16666666666666666,0.16666666666666666,0.0,828,0.16666666666666666,0.16666666666666666,0.0
207,0.20210528373718262,0.0,0.0017771720886230469,0.0,0.01,"(8,)",10000,3,"{'alpha': 0.01, 'hidden_layer_sizes': (8,), 'max_iter': 10000, 'random_state': 3}",0.16666666666666666,0.16666666666666666,0.0,828,0.16666666666666666,0.16666666666666666,0.0
199,0.18490123748779297,0.0,0.0029036998748779297,0.0,0.01,"(8,)",100,3,"{'alpha': 0.01, 'hidden_layer_sizes': (8,), 'max_iter': 100, 'random_state': 3}",0.16666666666666666,0.16666666666666666,0.0,828,0.16666666666666666,0.16666666666666666,0.0
195,0.3287360668182373,0.0,0.003895998001098633,0.0,0.01,"(8,)",10,3,"{'alpha': 0.01, 'hidden_layer_sizes': (8,), 'max_iter': 10, 'random_state': 3}",0.16666666666666666,0.16666666666666666,0.0,828,0.16666666666666666,0.16666666666666666,0.0
290,0.3309669494628906,0.0,0.0020751953125,0.0,0.1,"(8,)",10,2,"{'alpha': 0.1, 'hidden_layer_sizes': (8,), 'max_iter': 10, 'random_state': 2}",0.16666666666666666,0.16666666666666666,0.0,828,0.16749999999999998,0.16749999999999998,0.0
291,0.16599559783935547,0.0,0.0017063617706298828,0.0,0.1,"(8,)",10,3,"{'alpha': 0.1, 'hidden_layer_sizes': (8,), 'max_iter': 10, 'random_state': 3}",0.16666666666666666,0.16666666666666666,0.0,828,0.16666666666666666,0.16666666666666666,0.0
295,0.1734330654144287,0.0,0.002532958984375,0.0,0.1,"(8,)",100,3,"{'alpha': 0.1, 'hidden_layer_sizes': (8,), 'max_iter': 100, 'random_state': 3}",0.16666666666666666,0.16666666666666666,0.0,828,0.16666666666666666,0.16666666666666666,0.0
299,0.15940403938293457,0.0,0.001821756362915039,0.0,0.1,"(8,)",1000,3,"{'alpha': 0.1, 'hidden_layer_sizes': (8,), 'max_iter': 1000, 'random_state': 3}",0.16666666666666666,0.16666666666666666,0.0,828,0.16666666666666666,0.16666666666666666,0.0
303,0.18520021438598633,0.0,0.0036978721618652344,0.0,0.1,"(8,)",10000,3,"{'alpha': 0.1, 'hidden_layer_sizes': (8,), 'max_iter': 10000, 'random_state': 3}",0.16666666666666666,0.16666666666666666,0.0,828,0.16666666666666666,0.16666666666666666,0.0
194,0.4219849109649658,0.0,0.003942966461181641,0.0,0.01,"(8,)",10,2,"{'alpha': 0.01, 'hidden_layer_sizes': (8,), 'max_iter': 10, 'random_state': 2}",0.16666666666666666,0.16666666666666666,0.0,828,0.16749999999999998,0.16749999999999998,0.0
386,0.2901308536529541,0.0,0.00400996208190918,0.0,1.0,"(8,)",10,2,"{'alpha': 1.0, 'hidden_layer_sizes': (8,), 'max_iter': 10, 'random_state': 2}",0.16666666666666666,0.16666666666666666,0.0,828,0.16666666666666666,0.16666666666666666,0.0
